,bin,OCURRED,LAG
7870,5695,06/02/15,0
7871,5696,06/02/15,0
7872,5697,06/01/15,0
7873,5698,05/31/15,0
7874,744,05/31/15,0
7875,5699,05/31/15,0
7876,747,05/30/15,0
7877,5700,05/30/15,0
7878,5701,05/29/15,0
7879,5702,05/29/15,0
7880,5703,05/29/15,0
7881,5704,05/29/15,0
7882,5705,05/28/15,0
7883,3994,05/28/15,0
7884,5706,05/28/15,0
7885,5707,05/28/15,0
7886,5708,05/27/15,0
7887,1052,05/27/15,0
7888,2213,05/27/15,0
7889,493,05/27/15,0
7890,5709,05/27/15,0
7891,5710,05/27/15,0
7892,5711,05/26/15,0
7893,1855,05/26/15,0
7894,990,05/26/15,0
7895,1705,05/25/15,0
7896,318,05/25/15,0
7897,1879,05/23/15,0
7898,5712,05/23/15,0
7899,5713,05/23/15,0
7900,5714,05/22/15,0
7901,5715,05/21/15,0
7902,5716,05/21/15,0
7903,5717,05/21/15,0
7904,5677,05/21/15,0
7905,4008,05/21/15,0
7906,3396,05/20/15,0
7907,5718,05/20/15,0
7908,5719,05/20/15,0
7909,5720,05/20/15,0
7910,5721,05/20/15,0
7911,5722,05/19/15,0
7912,5723,05/19/15,0
7913,1022,05/19/15,0
7914,5724,05/17/15,0
7915,5725,05/17/15,0
7916,4069,05/17/15,0
7917,4858,05/16/15,0
7918,824,05/15/15,0
7919,5726,05/15/15,0
7920,5727,05/14/15,0
7921,5728,05/14/15,0
7922,861,05/12/15,0
7923,5729,05/12/15,0
7924,5730,05/12/15,0
7925,5731,05/12/15,0
7926,5732,05/11/15,0
7927,5733,05/11/15,0
7928,5734,05/11/15,0
7929,4183,05/10/15,0
7930,3471,05/10/15,0
7931,5735,05/08/15,0
7932,5736,05/08/15,0
7933,5737,05/08/15,0
7934,5738,05/08/15,0
7935,4001,05/07/15,0
7936,5739,05/07/15,0
7937,5740,05/07/15,0
7938,5741,05/06/15,0
7939,3790,05/05/15,0
7940,5631,05/05/15,0
7941,5742,05/05/15,0
7942,4227,05/04/15,0
7943,5743,05/03/15,0
7944,5744,05/03/15,0
7945,5745,05/03/15,0
7946,5745,05/03/15,0
7947,237,05/03/15,0
7948,5746,05/03/15,0
7949,5747,05/02/15,0
7950,5748,04/30/15,0
7951,5749,04/30/15,0
7952,953,04/29/15,0
7953,689,04/29/15,0
7954,5750,04/29/15,0
7955,5751,04/29/15,0
7956,5752,04/29/15,0
7957,441,04/29/15,0
7958,5753,04/28/15,0
7959,5754,04/28/15,0
7960,946,04/28/15,0
7961,5755,04/27/15,0
7962,5756,04/26/15,0
7963,5757,04/26/15,0
7964,4024,04/26/15,0
7965,5758,04/25/15,0
7966,5759,04/25/15,0
7967,2377,04/25/15,0
7968,988,04/24/15,0
7969,5760,04/24/15,0
7970,5761,04/24/15,0
7971,5762,04/24/15,0
7972,5763,04/23/15,0
7973,1242,04/23/15,0
7974,770,04/23/15,0
7975,5764,04/22/15,0
7976,5765,04/22/15,0
7977,5766,04/22/15,0
7978,1216,04/22/15,0
7979,2680,04/22/15,0
7980,5767,04/21/15,0
7981,5768,04/21/15,0
7982,5769,04/21/15,0
7983,768,04/21/15,0
7984,5770,04/21/15,0
7985,5771,04/20/15,0
7986,5772,04/19/15,0
7987,5773,04/19/15,0
7988,1359,04/19/15,0
7989,5774,04/19/15,0
7990,409,04/18/15,0
7991,5775,04/18/15,0
7992,224,04/17/15,0
7993,5776,04/17/15,0
7994,2391,04/17/15,0
7995,1014,04/17/15,0
7996,5777,04/16/15,0
7997,5778,04/16/15,0
7998,1881,04/15/15,0
7999,1228,04/15/15,0
8000,5779,04/15/15,0
8001,5780,04/15/15,0
8002,1192,04/15/15,0
8003,42,04/15/15,0
8004,5781,04/14/15,0
8005,405,04/14/15,0
8006,638,04/13/15,0
8007,3249,04/13/15,0
8008,1948,04/13/15,0
8009,5152,04/12/15,0
8010,5782,04/12/15,0
8011,1001,04/12/15,0
8012,5783,04/11/15,0
8013,414,04/10/15,0
8014,5784,04/10/15,0
8015,5785,04/09/15,0
8016,5786,04/09/15,0
8017,5787,04/09/15,0
8018,5788,04/09/15,0
8019,5789,04/09/15,0
8020,1319,04/08/15,0
8021,5790,04/08/15,0
8022,5791,04/08/15,0
8023,1209,04/08/15,0
8024,3882,04/08/15,0
8025,5792,04/07/15,0
8026,5793,04/06/15,0
8027,5738,04/06/15,0
8028,5794,04/06/15,0
8029,5795,04/06/15,0
8030,5796,04/06/15,0
8031,3440,04/05/15,0
8032,5797,04/05/15,0
8033,5798,04/04/15,0
8034,5799,04/04/15,0
8035,5800,04/04/15,0
8036,349,04/04/15,0
8037,5312,04/04/15,0
8038,5801,04/03/15,0
8039,3577,04/02/15,0
8040,422,04/02/15,0
8041,1588,04/02/15,0
8042,1268,04/02/15,0
8043,5802,04/02/15,0
8044,2912,04/01/15,0
8045,2168,04/01/15,0
8046,544,03/31/15,0
8047,2913,03/31/15,0
8048,5803,03/31/15,0
8049,1201,03/31/15,0
8050,5804,03/31/15,0
8051,5805,03/30/15,0
8052,5806,03/30/15,0
8053,5807,03/30/15,0
8054,562,03/29/15,0
8055,5808,03/29/15,0
8056,4621,03/29/15,0
8057,5809,03/27/15,0
8058,5810,03/27/15,0
8059,2476,03/27/15,0
8060,5811,03/27/15,0
8061,5024,03/27/15,0
8062,5812,03/27/15,0
8063,111,03/27/15,0
8064,1668,03/27/15,0
8065,5813,03/26/15,0
8066,2627,03/26/15,0
8067,1710,03/25/15,0
8068,5814,03/25/15,0
8069,5815,03/25/15,0
8070,3381,03/24/15,0
8071,5563,03/24/15,0
8072,3652,03/24/15,0
8073,5816,03/24/15,0
8074,3171,03/23/15,0
8075,1997,03/22/15,0
8076,2001,03/22/15,0
8077,5817,03/22/15,0
8078,5818,03/21/15,0
8079,5819,03/21/15,0
8080,1582,03/21/15,0
8081,5700,03/21/15,0
8082,2360,03/20/15,0
8083,5820,03/20/15,0
8084,5821,03/20/15,0
8085,2388,03/19/15,0
8086,5822,03/19/15,0
8087,4567,03/19/15,0
8088,5823,03/19/15,0
8089,5824,03/19/15,0
8090,1626,03/19/15,0
8091,5825,03/19/15,0
8092,743,03/18/15,0
8093,5826,03/18/15,0
8094,3381,03/18/15,0
8095,5827,03/17/15,0
8096,100,03/17/15,0
8097,5828,03/17/15,0
8098,5829,03/17/15,0
8099,5830,03/17/15,0
8100,5831,03/17/15,0
8101,5832,03/16/15,0
8102,5833,03/16/15,0
8103,5834,03/15/15,0
8104,5835,03/15/15,0
8105,5836,03/14/15,0
8106,5837,03/14/15,0
8107,5838,03/14/15,0
8108,5383,03/13/15,0
8109,543,03/13/15,0
8110,1928,03/13/15,0
8111,3251,03/13/15,0
8112,5839,03/13/15,0
8113,869,03/12/15,0
8114,2255,03/11/15,0
8115,2937,03/11/15,0
8116,1713,03/11/15,0
8117,5840,03/11/15,0
8118,5841,03/11/15,0
8119,5842,03/11/15,0
8120,5843,03/11/15,0
8121,2805,03/10/15,0
8122,59,03/10/15,0
8123,5844,03/10/15,0
8124,5845,03/10/15,0
8125,2488,03/10/15,0
8126,5846,03/09/15,0
8127,1625,03/09/15,0
8128,5119,03/09/15,0
8129,5847,03/09/15,0
8130,329,03/08/15,0
8131,5848,03/08/15,0
8132,3465,03/08/15,0
8133,409,03/07/15,0
8134,4074,03/06/15,0
8135,5849,03/06/15,0
8136,5008,03/06/15,0
8137,396,03/06/15,0
8138,5850,03/06/15,0
8139,5008,03/06/15,0
8140,4855,03/05/15,0
8141,5851,03/05/15,0
8142,5852,03/05/15,0
8143,5205,03/04/15,0
8144,5413,03/04/15,0
8145,5853,03/03/15,0
8146,106,03/03/15,0
8147,649,03/02/15,0
8148,5854,03/01/15,0
8149,5855,03/01/15,0
8150,1602,03/01/15,0
8151,137,03/01/15,0
8152,5856,03/01/15,0
8153,5857,02/28/15,0
8154,5858,02/28/15,0
8155,756,02/28/15,0
8156,3249,02/28/15,0
8157,5859,02/28/15,0
8158,5860,02/28/15,0
8159,5780,02/28/15,0
8160,2255,02/27/15,0
8161,5861,02/26/15,0
8162,1337,02/26/15,0
8163,5862,02/26/15,0
8164,5863,02/26/15,0
8165,100,02/26/15,0
8166,1631,02/25/15,0
8167,1847,02/25/15,0
8168,2945,02/24/15,0
8169,5864,02/23/15,0
8170,5865,02/23/15,0
8171,5866,02/23/15,0
8172,5867,02/23/15,0
8173,5868,02/23/15,0
8174,5869,02/23/15,0
8175,5870,02/22/15,0
8176,5871,02/22/15,0
8177,5872,02/21/15,0
8178,5873,02/21/15,0
8179,5874,02/20/15,0
8180,173,02/20/15,0
8181,5216,02/20/15,0
8182,3909,02/20/15,0
8183,4121,02/20/15,0
8184,4538,02/18/15,0
8185,5875,02/17/15,0
8186,3610,02/17/15,0
8187,5876,02/17/15,0
8188,5877,02/17/15,0
8189,5878,02/17/15,0
8190,5879,02/16/15,0
8191,5880,02/16/15,0
8192,5881,02/16/15,0
8193,5882,02/15/15,0
8194,5883,02/15/15,0
8195,2897,02/15/15,0
8196,2050,02/14/15,0
8197,5884,02/14/15,0
8198,2724,02/13/15,0
8199,5885,02/13/15,0
8200,4554,02/13/15,0
8201,5886,02/13/15,0
8202,5887,02/13/15,0
8203,5888,02/11/15,0
8204,2084,02/11/15,0
8205,5889,02/11/15,0
8206,549,02/10/15,0
8207,299,02/10/15,0
8208,5890,02/10/15,0
8209,5891,02/09/15,0
8210,5892,02/09/15,0
8211,5893,02/08/15,0
8212,5894,02/08/15,0
8213,2993,02/08/15,0
8214,4133,02/08/15,0
8215,5895,02/08/15,0
8216,5896,02/08/15,0
8217,5897,02/07/15,0
8218,5898,02/07/15,0
8219,1602,02/06/15,0
8220,1477,02/04/15,0
8221,5899,02/04/15,0
8222,2040,02/04/15,0
8223,1477,02/04/15,0
8224,4133,02/04/15,0
8225,5900,02/04/15,0
8226,5901,02/04/15,0
8227,564,02/03/15,0
8228,5902,02/03/15,0
8229,3810,02/03/15,0
8230,5903,02/03/15,0
8231,2143,02/03/15,0
8232,5904,02/02/15,0
8233,5905,02/02/15,0
8234,5906,02/02/15,0
8235,5907,01/31/15,0
8236,5908,01/31/15,0
8237,382,01/30/15,0
8238,3743,01/29/15,0
8239,3757,01/29/15,0
8240,2928,01/28/15,0
8241,5909,01/28/15,0
8242,5910,01/28/15,0
8243,5911,01/27/15,0
8244,5912,01/27/15,0
8245,4382,01/27/15,0
8246,1519,01/27/15,0
8247,2072,01/26/15,0
8248,5913,01/26/15,0
8249,5914,01/26/15,0
8250,1099,01/26/15,0
8251,630,01/25/15,0
8252,5915,01/25/15,0
8253,4606,01/24/15,0
8254,1390,01/24/15,0
8255,2874,01/24/15,0
8256,5916,01/23/15,0
8257,5917,01/23/15,0
8258,4561,01/23/15,0
8259,5918,01/22/15,0
8260,5919,01/22/15,0
8261,5920,01/21/15,0
8262,199,01/21/15,0
8263,2663,01/21/15,0
8264,1014,01/21/15,0
8265,5921,01/21/15,0
8266,1441,01/20/15,0
8267,5922,01/19/15,0
8268,5923,01/18/15,0
8269,5924,01/18/15,0
8270,1319,01/17/15,0
8271,2082,01/17/15,0
8272,5925,01/17/15,0
8273,5691,01/16/15,0
8274,2444,01/16/15,0
8275,1314,01/16/15,0
8276,2678,01/16/15,0
8277,5926,01/16/15,0
8278,396,01/15/15,0
8279,5927,01/15/15,0
8280,5928,01/15/15,0
8281,5929,01/15/15,0
8282,5930,01/15/15,0
8283,5931,01/15/15,0
8284,5932,01/14/15,0
8285,5933,01/14/15,0
8286,5934,01/14/15,0
8287,5935,01/14/15,0
8288,5936,01/14/15,0
8289,1373,01/13/15,0
8290,5937,01/13/15,0
8291,717,01/11/15,0
8292,5938,01/11/15,0
8293,132,01/11/15,0
8294,5939,01/09/15,0
8295,1889,01/08/15,0
8296,5940,01/08/15,0
8297,5941,01/08/15,0
8298,5942,01/08/15,0
8299,3078,01/07/15,0
8300,5943,01/07/15,0
8301,5944,01/07/15,0
8302,5945,01/07/15,0
8303,41,01/07/15,0
8304,5946,01/07/15,0
8305,1706,01/06/15,0
8306,5947,01/06/15,0
8307,5948,01/06/15,0
8308,2655,01/06/15,0
8309,572,01/06/15,0
8310,5949,01/05/15,0
8311,100,01/04/15,0
8312,1462,01/04/15,0
8313,3748,01/04/15,0
8314,759,01/03/15,0
8315,5950,01/02/15,0
8316,5951,01/02/15,0
8317,5952,01/01/15,0
8318,5953,12/31/14,0
8319,1151,12/31/14,0
8320,5954,12/31/14,0
8321,315,12/31/14,0
8322,5955,12/31/14,0
8323,1706,12/31/14,0
8324,370,12/30/14,0
8325,5956,12/30/14,0
8326,5957,12/30/14,0
8327,5958,12/30/14,0
8328,5959,12/29/14,0
8329,5960,12/29/14,0
8330,5961,12/28/14,0
8331,2262,12/28/14,0
8332,5962,12/28/14,0
8333,5963,12/27/14,0
8334,1567,12/26/14,0
8335,5964,12/26/14,0
8336,1625,12/26/14,0
8337,5965,12/25/14,0
8338,2890,12/25/14,0
8339,1680,12/25/14,0
8340,5966,12/24/14,0
8341,848,12/24/14,0
8342,3482,12/24/14,0
8343,5967,12/24/14,0
8344,5968,12/23/14,0
8345,3201,12/23/14,0
8346,5969,12/22/14,0
8347,5970,12/22/14,0
8348,5971,12/22/14,0
8349,177,12/22/14,0
8350,5972,12/21/14,0
8351,5973,12/21/14,0
8352,4003,12/21/14,0
8353,2923,12/20/14,0
8354,2571,12/19/14,0
8355,5974,12/19/14,0
8356,5975,12/19/14,0
8357,5976,12/18/14,0
8358,5977,12/18/14,0
8359,5978,12/17/14,0
8360,2023,12/17/14,0
8361,3528,12/17/14,0
8362,1758,12/17/14,0
8363,5979,12/17/14,0
8364,4689,12/17/14,0
8365,5980,12/17/14,0
8366,2249,12/17/14,0
8367,3456,12/15/14,0
8368,5981,12/15/14,0
8369,4594,12/15/14,0
8370,5982,12/15/14,0
8371,1179,12/14/14,0
8372,5983,12/14/14,0
8373,5984,12/14/14,0
8374,816,12/13/14,0
8375,5985,12/13/14,0
8376,5986,12/13/14,0
8377,5987,12/12/14,0
8378,2907,12/11/14,0
8379,5988,12/11/14,0
8380,504,12/10/14,0
8381,3760,12/10/14,0
8382,5989,12/09/14,0
8383,209,12/09/14,0
8384,1209,12/08/14,0
8385,2020,12/08/14,0
8386,942,12/07/14,0
8387,4795,12/07/14,0
8388,4574,12/07/14,0
8389,2427,12/07/14,0
8390,1429,12/07/14,0
8391,5990,12/07/14,0
8392,978,12/05/14,0
8393,5991,12/05/14,0
8394,5992,12/04/14,0
8395,5618,12/04/14,0
8396,5993,12/04/14,0
8397,5994,12/04/14,0
8398,841,12/03/14,0
8399,137,12/03/14,0
8400,5995,12/02/14,0
8401,3440,12/02/14,0
8402,1428,12/02/14,0
8403,5996,12/01/14,0
8404,5997,12/01/14,0
8405,4187,12/01/14,0
8406,716,12/01/14,0
8407,1950,11/30/14,0
8408,1728,11/30/14,0
8409,728,11/28/14,0
8410,2816,11/28/14,0
8411,5998,11/28/14,0
8412,4449,11/28/14,0
8413,5999,11/27/14,0
8414,6000,11/26/14,0
8415,6001,11/26/14,0
8416,6002,11/26/14,0
8417,2720,11/25/14,0
8418,4453,11/25/14,0
8419,699,11/25/14,0
8420,2055,11/25/14,0
8421,6003,11/24/14,0
8422,6004,11/24/14,0
8423,6005,11/23/14,0
8424,6006,11/23/14,0
8425,615,11/23/14,0
8426,61,11/22/14,0
8427,6007,11/22/14,0
8428,3550,11/22/14,0
8429,3631,11/22/14,0
8430,5935,11/22/14,0
8431,6008,11/22/14,0
8432,1264,11/21/14,0
8433,6009,11/20/14,0
8434,1855,11/20/14,0
8435,76,11/20/14,0
8436,5296,11/20/14,0
8437,6010,11/19/14,0
8438,6011,11/19/14,0
8439,6012,11/18/14,0
8440,6013,11/18/14,0
8441,6014,11/18/14,0
8442,6015,11/17/14,0
8443,6016,11/16/14,0
8444,636,11/16/14,0
8445,4028,11/16/14,0
8446,6017,11/16/14,0
8447,6018,11/16/14,0
8448,636,11/16/14,0
8449,6019,11/16/14,0
8450,6020,11/15/14,0
8451,6021,11/14/14,0
8452,2844,11/14/14,0
8453,6022,11/14/14,0
8454,6023,11/14/14,0
8455,3587,11/13/14,0
8456,1913,11/13/14,0
8457,6024,11/13/14,0
8458,1626,11/13/14,0
8459,1037,11/13/14,0
8460,1668,11/13/14,0
8461,6025,11/12/14,0
8462,4311,11/11/14,0
8463,6026,11/11/14,0
8464,5331,11/11/14,0
8465,6027,11/11/14,0
8466,4176,11/09/14,0
8467,6028,11/09/14,0
8468,666,11/09/14,0
8469,4613,11/09/14,0
8470,3284,11/09/14,0
8471,6029,11/09/14,0
8472,1052,11/08/14,0
8473,6030,11/08/14,0
8474,1014,11/08/14,0
8475,1631,11/08/14,0
8476,5524,11/08/14,0
8477,6031,11/07/14,0
8478,6032,11/06/14,0
8479,6033,11/06/14,0
8480,6034,11/06/14,0
8481,6035,11/05/14,0
8482,2316,11/05/14,0
8483,6036,11/04/14,0
8484,6037,11/03/14,0
8485,1842,11/03/14,0
8486,6038,11/03/14,0
8487,6039,11/03/14,0
8488,4472,11/02/14,0
8489,1455,11/02/14,0
8490,6040,11/02/14,0
8491,1768,11/01/14,0
8492,3719,11/01/14,0
8493,2213,11/01/14,0
8494,1782,11/01/14,0
8495,964,10/31/14,0
8496,4047,10/30/14,0
8497,6041,10/29/14,0
8498,409,10/28/14,0
8499,6042,10/28/14,0
8500,6043,10/28/14,0
8501,6044,10/28/14,0
8502,6045,10/28/14,0
8503,6046,10/28/14,0
8504,748,10/27/14,0
8505,315,10/27/14,0
8506,122,10/27/14,0
8507,6047,10/27/14,0
8508,6048,10/26/14,0
8509,1513,10/26/14,0
8510,3569,10/25/14,0
8511,3347,10/25/14,0
8512,3705,10/25/14,0
8513,6049,10/25/14,0
8514,6050,10/24/14,0
8515,6015,10/24/14,0
8516,6051,10/24/14,0
8517,4935,10/24/14,0
8518,3558,10/24/14,0
8519,6052,10/23/14,0
8520,2680,10/23/14,0
8521,4704,10/23/14,0
8522,1847,10/23/14,0
8523,6053,10/23/14,0
8524,5280,10/22/14,0
8525,4563,10/21/14,0
8526,3556,10/20/14,0
8527,6054,10/20/14,0
8528,6055,10/20/14,0
8529,6056,10/20/14,0
8530,6057,10/20/14,0
8531,4630,10/18/14,0
8532,6058,10/18/14,0
8533,6059,10/18/14,0
8534,6060,10/17/14,0
8535,6061,10/17/14,0
8536,6062,10/17/14,0
8537,6063,10/13/14,0
8538,2966,10/13/14,0
8539,6064,10/13/14,0
8540,6065,10/12/14,0
8541,3746,10/12/14,0
8542,6066,10/12/14,0
8543,3608,10/12/14,0
8544,2857,10/11/14,0
8545,4766,10/11/14,0
8546,1808,10/10/14,0
8547,6067,10/10/14,0
8548,6067,10/10/14,0
8549,774,10/09/14,0
8550,6068,10/09/14,0
8551,4388,10/08/14,0
8552,6069,10/08/14,0
8553,1575,10/08/14,0
8554,6070,10/08/14,0
8555,100,10/07/14,0
8556,6071,10/07/14,0
8557,254,10/07/14,0
8558,332,10/07/14,0
8559,1700,10/07/14,0
8560,991,10/06/14,0
8561,6072,10/05/14,0
8562,1795,10/04/14,0
8563,6073,10/04/14,0
8564,1446,10/04/14,0
8565,6074,10/03/14,0
8566,57,10/03/14,0
8567,1744,10/02/14,0
8568,6075,10/02/14,0
8569,2982,10/01/14,0
8570,1037,10/01/14,0
8571,5691,10/01/14,0
8572,1128,09/30/14,0
8573,939,09/30/14,0
8574,6076,09/30/14,0
8575,3670,09/30/14,0
8576,3487,09/30/14,0
8577,6077,09/29/14,0
8578,6077,09/29/14,0
8579,6078,09/28/14,0
8580,6079,09/28/14,0
8581,6080,09/27/14,0
8582,6081,09/27/14,0
8583,6082,09/27/14,0
8584,5265,09/27/14,0
8585,6083,09/26/14,0
8586,6084,09/26/14,0
8587,6085,09/25/14,0
8588,4158,09/25/14,0
8589,6086,09/24/14,0
8590,299,09/24/14,0
8591,6087,09/23/14,0
8592,2180,09/23/14,0
8593,4937,09/23/14,0
8594,4335,09/23/14,0
8595,665,09/23/14,0
8596,860,09/23/14,0
8597,946,09/22/14,0
8598,247,09/22/14,0
8599,1119,09/21/14,0
8600,2731,09/21/14,0
8601,6088,09/20/14,0
8602,6089,09/20/14,0
8603,404,09/20/14,0
8604,1734,09/19/14,0
8605,879,09/19/14,0
8606,6090,09/19/14,0
8607,6091,09/19/14,0
8608,195,09/18/14,0
8609,6092,09/18/14,0
8610,224,09/18/14,0
8611,6093,09/17/14,0
8612,6094,09/17/14,0
8613,6095,09/16/14,0
8614,5701,09/16/14,0
8615,474,09/16/14,0
8616,867,09/15/14,0
8617,4307,09/15/14,0
8618,2973,09/14/14,0
8619,3003,09/14/14,0
8620,6096,09/14/14,0
8621,1159,09/13/14,0
8622,2964,09/13/14,0
8623,6097,09/13/14,0
8624,6098,09/12/14,0
8625,6099,09/12/14,0
8626,6100,09/12/14,0
8627,2342,09/11/14,0
8628,2753,09/11/14,0
8629,6101,09/11/14,0
8630,3575,09/09/14,0
8631,2010,09/09/14,0
8632,6102,09/08/14,0
8633,1710,09/08/14,0
8634,6103,09/08/14,0
8635,6104,09/08/14,0
8636,6105,09/08/14,0
8637,6106,09/08/14,0
8638,265,09/07/14,0
8639,6107,09/06/14,0
8640,6108,09/05/14,0
8641,3719,09/03/14,0
8642,2316,09/03/14,0
8643,6109,09/03/14,0
8644,1428,09/03/14,0
8645,1227,09/02/14,0
8646,4713,09/02/14,0
8647,457,09/01/14,0
8648,6110,09/01/14,0
8649,209,08/31/14,0
8650,1195,08/31/14,0
8651,350,08/31/14,0
8652,6111,08/31/14,0
8653,6112,08/30/14,0
8654,2043,08/30/14,0
8655,2137,08/30/14,0
8656,6113,08/30/14,0
8657,1982,08/29/14,0
8658,6114,08/29/14,0
8659,6115,08/29/14,0
8660,6116,08/29/14,0
8661,6117,08/28/14,0
8662,5932,08/28/14,0
8663,5246,08/28/14,0
8664,6118,08/28/14,0
8665,6119,08/27/14,0
8666,6120,08/27/14,0
8667,6121,08/27/14,0
8668,4598,08/27/14,0
8669,1706,08/27/14,0
8670,4382,08/26/14,0
8671,4382,08/26/14,0
8672,1276,08/26/14,0
8673,6122,08/26/14,0
8674,6123,08/25/14,0
8675,1276,08/25/14,0
8676,4897,08/25/14,0
8677,6124,08/25/14,0
8678,6125,08/24/14,0
8679,6126,08/24/14,0
8680,2427,08/24/14,0
8681,6127,08/24/14,0
8682,1519,08/23/14,0
8683,6128,08/23/14,0
8684,6129,08/23/14,0
8685,6130,08/23/14,0
8686,2769,08/23/14,0
8687,57,08/22/14,0
8688,6131,08/22/14,0
8689,6132,08/20/14,0
8690,6129,08/20/14,0
8691,6133,08/20/14,0
8692,6134,08/19/14,0
8693,3456,08/19/14,0
8694,3370,08/19/14,0
8695,224,08/19/14,0
8696,952,08/19/14,0
8697,6135,08/19/14,0
8698,6136,08/18/14,0
8699,543,08/18/14,0
8700,328,08/18/14,0
8701,2487,08/17/14,0
8702,6137,08/17/14,0
8703,6138,08/16/14,0
8704,3134,08/15/14,0
8705,6139,08/14/14,0
8706,6140,08/14/14,0
8707,1172,08/14/14,0
8708,6141,08/13/14,0
8709,2269,08/13/14,0
8710,638,08/13/14,0
8711,6087,08/13/14,0
8712,845,08/13/14,0
8713,5475,08/13/14,0
8714,3843,08/12/14,0
8715,6142,08/12/14,0
8716,6143,08/12/14,0
8717,3068,08/12/14,0
8718,5591,08/11/14,0
8719,1446,08/11/14,0
8720,973,08/11/14,0
8721,6144,08/11/14,0
8722,3195,08/11/14,0
8723,4508,08/11/14,0
8724,6145,08/11/14,0
8725,6146,08/10/14,0
8726,6146,08/10/14,0
8727,6147,08/10/14,0
8728,6148,08/09/14,0
8729,1241,08/09/14,0
8730,6149,08/09/14,0
8731,6150,08/09/14,0
8732,2937,08/09/14,0
8733,445,08/09/14,0
8734,6151,08/08/14,0
8735,6152,08/08/14,0
8736,3503,08/08/14,0
8737,6153,08/08/14,0
8738,6154,08/07/14,0
8739,6155,08/06/14,0
8740,1033,08/06/14,0
8741,3451,08/05/14,0
8742,2444,08/05/14,0
8743,6156,08/05/14,0
8744,6157,08/05/14,0
8745,5775,08/05/14,0
8746,6158,08/05/14,0
8747,6159,08/04/14,0
8748,6160,08/03/14,0
8749,1655,08/03/14,0
8750,6161,08/03/14,0
8751,5100,08/03/14,0
8752,6162,08/03/14,0
8753,908,08/03/14,0
8754,732,08/02/14,0
8755,2291,08/02/14,0
8756,1446,08/02/14,0
8757,991,08/02/14,0
8758,6163,08/02/14,0
8759,6164,08/01/14,0
8760,732,08/01/14,0
8761,212,08/01/14,0
8762,1085,08/01/14,0
8763,4814,07/31/14,0
8764,6165,07/30/14,0
8765,6166,07/30/14,0
8766,6167,07/30/14,0
8767,1257,07/30/14,0
8768,6168,07/29/14,0
8769,6169,07/29/14,0
8770,6170,07/29/14,0
8771,6171,07/29/14,0
8772,3472,07/29/14,0
8773,6172,07/29/14,0
8774,6173,07/28/14,0
8775,2377,07/28/14,0
8776,6174,07/28/14,0
8777,188,07/27/14,0
8778,6175,07/27/14,0
8779,6176,07/26/14,0
8780,3464,07/26/14,0
8781,5410,07/25/14,0
8782,5118,07/25/14,0
8783,6177,07/24/14,0
8784,4133,07/23/14,0
8785,6178,07/23/14,0
8786,6179,07/22/14,0
8787,6133,07/22/14,0
8788,6180,07/22/14,0
8789,6181,07/22/14,0
8790,901,07/22/14,0
8791,6182,07/22/14,0
8792,510,07/21/14,0
8793,3162,07/20/14,0
8794,6183,07/20/14,0
8795,1285,07/19/14,0
8796,3675,07/18/14,0
8797,6184,07/18/14,0
8798,6185,07/18/14,0
8799,1335,07/17/14,0
8800,6186,07/17/14,0
8801,2640,07/17/14,0
8802,2052,07/17/14,0
8803,2928,07/16/14,0
8804,2928,07/16/14,0
8805,6187,07/16/14,0
8806,1724,07/16/14,0
8807,6188,07/15/14,0
8808,6189,07/14/14,0
8809,2860,07/14/14,0
8810,6190,07/14/14,0
8811,4238,07/13/14,0
8812,6191,07/13/14,0
8813,580,07/13/14,0
8814,6192,07/13/14,0
8815,960,07/13/14,0
8816,6193,07/12/14,0
8817,6194,07/12/14,0
8818,4492,07/12/14,0
8819,6195,07/11/14,0
8820,6196,07/11/14,0
8821,6197,07/11/14,0
8822,964,07/10/14,0
8823,765,07/10/14,0
8824,6198,07/09/14,0
8825,6199,07/09/14,0
8826,6168,07/09/14,0
8827,6200,07/09/14,0
8828,6201,07/09/14,0
8829,3824,07/08/14,0
8830,6202,07/07/14,0
8831,2052,07/06/14,0
8832,6203,07/06/14,0
8833,6204,07/05/14,0
8834,3018,07/05/14,0
8835,5954,07/05/14,0
8836,3402,07/05/14,0
8837,1272,07/04/14,0
8838,6205,07/04/14,0
8839,3703,07/03/14,0
8840,3503,07/03/14,0
8841,452,07/03/14,0
8842,1118,07/02/14,0
8843,4322,07/02/14,0
8844,6206,07/01/14,0
8845,6207,07/01/14,0
8846,2140,07/01/14,0
8847,1408,06/30/14,0
8848,5768,06/29/14,0
8849,6208,06/29/14,0
8850,6209,06/27/14,0
8851,6210,06/27/14,0
8852,4842,06/27/14,0
8853,6211,06/27/14,0
8854,1620,06/27/14,0
8855,2783,06/26/14,0
8856,6212,06/26/14,0
8857,4407,06/26/14,0
8858,6213,06/26/14,0
8859,3127,06/25/14,0
8860,2749,06/25/14,0
8861,6214,06/25/14,0
8862,6215,06/25/14,0
8863,1776,06/24/14,0
8864,4833,06/24/14,0
8865,86,06/24/14,0
8866,6216,06/22/14,0
8867,6217,06/22/14,0
8868,1155,06/21/14,0
8869,57,06/21/14,0
8870,6218,06/21/14,0
8871,6219,06/21/14,0
8872,6220,06/21/14,0
8873,6221,06/20/14,0
8874,1516,06/20/14,0
8875,3186,06/20/14,0
8876,1253,06/20/14,0
