,latitude,longitude
8308,40.809512,-91.118624
8309,37.929639,-121.297883
8310,33.328075,-111.832347
8311,37.7633,-122.421731
8312,40.383943,-104.692258
8313,35.876998,-97.422759
8314,37.693647,-97.280549
8315,47.246301,-123.119482
8316,45.48659,-122.892203
8317,25.12273,-80.41158
8318,38.349219,-83.177987
8319,33.772554,-84.291723
8320,35.202243,-97.476654
8321,25.835238,-80.208632
8322,46.899285,-114.039502
8323,33.895967,-118.224383
8324,31.266568,-85.401317
8325,39.322306,-75.023758
8326,29.845557,-81.326816
8327,40.002911,-75.321632
8328,32.322859,-87.376446
8329,39.700757,-121.610594
8330,34.560391,-112.28069
8331,30.36588,-81.59871
8332,40.633189,-112.302213
8333,34.1854,-86.613252
8334,29.378907,-94.980827
8335,41.400522,-81.520902
8336,28.360291,-80.746671
8337,33.687632,-116.207693
8338,41.77312,-87.615449
8339,32.543636,-117.029304
8340,43.70234,-124.09678
8341,38.919352,-76.981009
8342,26.445022,-80.06861
8343,34.401181,-84.450338
8344,38.763031,-90.336293
8345,28.078443,-81.95135
8346,47.403359,-91.778619
8347,33.672659,-84.258595
8348,38.952456,-84.574099
8349,32.304589,-106.76721
8350,46.401859,-112.642136
8351,38.930809,-121.093715
8352,39.161132,-75.561639
8353,44.109093,-103.22371
8354,38.659253,-90.208855
8355,33.654809,-112.080989
8356,28.206601,-82.751041
8357,40.87481,-123.65987
8358,39.39505,-86.5625
8359,42.046689,-92.916229
8360,33.683296,-111.973924
8361,35.076303,-106.723452
8362,29.463144,-98.57068
8363,33.680336,-117.890572
8364,30.435825,-87.290556
8365,45.045003,-93.106284
8366,47.168585,-122.466613
8367,40.030954,-75.054979
8368,32.038213,-102.078899
8369,36.144553,-86.750091
8370,33.39977,-94.07359
8371,33.757663,-117.271967
8372,32.460594,-90.111806
8373,30.100482,-81.480802
8374,39.055811,-95.688988
8375,40.401735,-82.45855
8376,35.849116,-83.520293
8377,36.759438,-90.399979
8378,26.80896,-80.10064
8379,38.459823,-105.218084
8380,33.613477,-117.253417
8381,35.474152,-79.175084
8382,41.571183,-87.259609
8383,40.669049,-73.942831
8384,29.399059,-98.485975
8385,42.730081,-84.585402
8386,30.673231,-81.529281
8387,41.69138,-87.703322
8388,37.749031,-122.160725
8389,35.495125,-97.493936
8390,36.11871,-115.186465
8391,35.075228,-77.093744
8392,34.101545,-118.338695
8393,34.377437,-80.727097
8394,32.506199,-92.138319
8395,28.529624,-81.308084
8396,33.906882,-95.499159
8397,43.268295,-70.683198
8398,32.728447,-97.413955
8399,34.043617,-118.247114
8400,34.740271,-79.098232
8401,33.625444,-112.113522
8402,35.482459,-97.636669
8403,31.984245,-102.099811
8404,38.795062,-84.624034
8405,30.002589,-95.483806
8406,34.510909,-82.673778
8407,40.833037,-115.767508
8408,33.821179,-118.270696
8409,30.270544,-97.756526
8410,32.266102,-90.046427
8411,36.820694,-108.059714
8412,42.327233,-83.175991
8413,28.040571,-82.601417
8414,38.413849,-92.854659
8415,38.908558,-123.690492
8416,32.999671,-96.982972
8417,35.149938,-84.889492
8418,32.709824,-96.616348
8419,45.658381,-122.55201
8420,38.271833,-104.565254
8421,33.622655,-117.087123
8422,30.24792,-81.760281
8423,27.476295,-82.594131
8424,34.478898,-114.293515
8425,34.086557,-117.937577
8426,36.609881,-121.838337
8427,30.495882,-84.33941
8428,28.864216,-81.660706
8429,41.477919,-81.752128
8430,40.546922,-111.908838
8431,37.985156,-120.383542
8432,33.799087,-118.196743
8433,40.668709,-73.863868
8434,32.484904,-93.733458
8435,30.44,-84.29
8436,45.447974,-122.799213
8437,35.023947,-89.823804
8438,36.451672,-89.969525
8439,28.017259,-82.779305
8440,35.121493,-78.908003
8441,33.933142,-117.481028
8442,40.685867,-75.192074
8443,28.854392,-82.373877
8444,34.017864,-118.156967
8445,42.213909,-121.737819
8446,39.758408,-84.149928
8447,48.836,-122.163155
8448,34.017864,-118.156967
8449,38.206521,-85.200107
8450,45.19905,-123.205667
8451,44.928382,-91.342221
8452,32.639301,-117.082042
8453,39.797612,-75.475324
8454,45.044021,-92.044259
8455,40.229206,-74.769358
8456,39.843016,-84.190952
8457,35.900522,-83.821553
8458,41.520856,-81.622694
8459,34.101611,-117.264187
8460,35.393885,-118.96748
8461,37.969928,-122.054635
8462,28.015652,-82.10936
8463,33.840064,-117.19153
8464,37.452133,-122.166841
8465,33.826118,-85.774912
8466,34.086108,-118.220815
8467,42.27695,-83.774062
8468,34.186794,-118.474804
8469,32.836367,-96.899729
8470,39.63699,-104.894026
8471,39.085268,-122.791194
8472,39.118766,-94.63838
8473,42.295356,-83.354205
8474,33.728216,-116.942719
8475,35.507468,-97.547298
8476,43.698425,-98.019138
8477,32.801655,-97.407956
8478,35.647973,-88.819906
8479,34.60191,-118.155214
8480,42.66598,-114.501969
8481,46.62627,-120.580138
8482,39.541428,-119.817914
8483,38.415415,-82.510146
8484,34.116733,-86.503631
8485,25.912964,-80.209846
8486,42.190825,-87.808165
8487,41.085442,-81.567132
8488,45.028203,-93.034953
8489,33.710984,-116.204844
8490,37.874558,-94.027126
8491,33.800543,-117.96019
8492,32.265959,-110.960994
8493,33.768819,-118.16765
8494,36.144228,-115.171512
8495,36.683533,-121.631086
8496,35.426681,-97.516174
8497,31.753785,-93.092343
8498,33.457344,-112.026144
8499,37.287618,-79.475624
8500,38.096552,-85.854467
8501,30.61714,-84.65991
8502,38.24669,-121.985275
8503,32.312713,-106.740291
8504,33.903624,-118.160088
8505,25.819817,-80.224353
8506,26.008654,-80.143102
8507,35.847574,-80.769567
8508,40.754697,-73.82419
8509,37.685173,-97.376888
8510,35.269057,-93.134251
8511,33.68947,-118.00406
8512,40.696492,-112.091779
8513,41.862289,-87.856639
8514,32.104324,-111.166083
8515,40.692325,-75.228374
8516,28.976191,-80.911977
8517,30.277079,-91.233598
8518,35.059953,-78.973034
8519,33.428173,-112.297908
8520,40.705186,-73.800054
8521,38.85987,-76.929102
8522,36.233102,-115.067586
8523,41.663512,-70.985006
8524,25.891772,-97.455529
8525,41.178743,-112.052525
8526,41.890037,-87.723485
8527,37.265697,-77.325437
8528,31.603128,-97.090764
8529,29.171035,-82.116042
8530,31.785787,-106.412813
8531,34.981527,-89.993546
8532,41.524474,-81.531508
8533,39.711863,-86.149898
8534,35.829071,-92.559478
8535,34.528582,-112.235153
8536,33.841034,-86.788371
8537,29.569704,-98.098832
8538,36.050383,-102.498675
8539,35.254365,-94.553258
8540,46.040102,-67.909111
8541,27.959151,-82.447683
8542,38.056695,-103.727955
8543,41.798315,-87.616073
8544,32.738035,-97.234451
8545,39.173781,-94.575731
8546,32.192382,-110.974519
8547,39.885275,-82.929804
8548,39.885275,-82.929804
8549,33.711974,-84.270572
8550,45.013075,-93.225357
8551,36.139392,-95.878101
8552,40.915316,-74.051709
8553,38.616287,-90.250591
8554,39.198878,-94.629168
8555,37.782927,-122.393618
8556,31.548475,-97.07943
8557,36.202206,-115.150463
8558,29.716188,-95.513822
8559,34.738166,-86.597646
8560,33.538418,-112.116908
8561,40.55271,-105.096105
8562,38.843838,-76.994226
8563,41.356573,-72.096015
8564,33.97177,-118.29206
8565,40.589147,-73.943609
8566,34.109868,-117.298016
8567,33.776384,-84.24082
8568,37.118759,-80.41787
8569,38.107944,-85.663801
8570,34.126861,-117.248921
8571,29.604333,-95.226309
8572,33.95607,-83.325385
8573,40.097623,-75.316196
8574,29.542627,-95.144818
8575,42.832195,-106.266944
8576,26.153076,-80.257386
8577,40.628491,-73.971792
8578,40.628491,-73.971792
8579,41.679564,-93.34839
8580,29.7916,-94.854575
8581,35.75667,-88.842153
8582,25.469832,-80.447891
8583,45.427069,-68.478403
8584,38.923749,-94.546389
8585,41.183957,-80.674431
8586,33.662083,-95.382844
8587,32.578317,-82.847425
8588,37.793209,-122.399959
8589,30.061809,-90.490826
8590,46.229634,-119.095834
8591,41.549123,-90.57351
8592,38.248002,-85.766914
8593,32.851369,-96.798412
8594,32.990776,-80.038545
8595,29.593335,-90.671696
8596,41.675707,-85.973142
8597,40.762611,-82.523539
8598,36.710376,-119.785116
8599,33.85255,-117.851258
8600,42.463662,-123.328544
8601,28.799771,-82.516461
8602,43.010832,-73.846094
8603,29.223437,-81.031917
8604,32.296603,-106.781573
8605,34.256434,-111.322451
8606,34.021585,-85.231106
8607,46.763962,-92.280698
8608,32.081987,-81.117382
8609,36.334822,-83.498108
8610,38.733868,-90.261311
8611,41.522461,-93.607323
8612,40.773207,-124.189195
8613,32.289704,-89.80867
8614,40.822513,-74.10811
8615,36.772278,-119.772525
8616,61.591747,-149.52198
8617,47.036348,-122.820755
8618,37.924835,-122.336667
8619,29.895865,-90.052486
8620,39.09645,-84.579147
8621,33.523014,-86.808731
8622,35.782619,-83.551654
8623,38.052737,-84.480169
8624,32.551022,-99.718813
8625,40.39162,-111.85077
8626,36.045228,-83.983566
8627,31.421856,-100.47101
8628,29.771658,-95.171056
8629,37.13054,-113.50829
8630,39.370347,-74.428888
8631,41.261398,-111.947995
8632,28.038955,-97.510388
8633,33.96499,-118.29428
8634,32.825802,-96.864598
8635,30.425329,-97.673126
8636,31.328556,-92.420099
8637,32.798953,-79.997044
8638,26.134803,-80.183555
8639,30.114244,-81.595132
8640,35.530081,-84.982465
8641,32.257499,-110.931043
8642,39.538497,-119.798582
8643,41.66195,-83.677405
8644,35.471618,-97.636634
8645,41.473102,-81.579746
8646,36.15832,-96.020604
8647,33.523725,-112.049679
8648,35.432221,-95.972651
8649,40.687707,-73.938949
8650,39.104814,-94.534182
8651,39.498857,-119.799825
8652,35.110533,-101.360051
8653,31.300587,-89.282644
8654,47.628982,-122.361365
8655,27.551308,-99.50769
8656,38.637676,-98.867483
8657,28.516564,-81.395851
8658,45.67208,-118.7886
8659,29.659179,-98.035108
8660,36.934285,-113.826117
8661,40.49141,-122.277028
8662,44.937422,-93.087815
8663,27.438067,-82.517457
8664,45.256672,-93.423933
8665,39.198336,-121.678856
8666,30.483454,-90.563847
8667,32.935525,-96.75263
8668,36.714069,-107.99673
8669,33.916449,-118.217303
8670,41.259664,-95.976913
8671,41.259866,-95.977168
8672,41.870911,-87.696025
8673,38.568201,-81.132598
8674,33.603014,-101.876953
8675,41.870911,-87.696025
8676,39.070385,-108.544691
8677,32.734038,-96.665696
8678,30.230393,-82.639802
8679,37.886784,-82.148463
8680,35.47523,-97.503918
8681,42.312238,-122.895083
8682,33.509437,-112.134196
8683,27.921814,-97.178855
8684,39.233551,-76.794884
8685,38.584573,-95.268654
8686,26.727376,-80.054959
8687,34.108247,-117.311605
8688,33.656269,-84.406567
8689,30.752827,-93.088078
8690,39.199505,-76.78235
8691,39.402645,-76.44074
8692,37.567733,-97.356883
8693,40.023291,-75.048375
8694,28.540967,-81.379253
8695,38.716495,-90.241627
8696,41.655293,-87.608843
8697,35.912891,-84.580882
8698,38.681242,-121.775094
8699,34.01658,-118.27824
8700,33.874606,-118.144607
8701,29.496391,-98.402071
8702,44.556923,-70.543367
8703,38.828918,-76.927746
8704,36.023896,-83.954053
8705,37.250722,-121.846752
8706,38.04024,-97.376633
8707,33.491655,-112.17631
8708,29.506674,-81.312064
8709,40.430178,-104.699762
8710,29.928139,-95.409756
8711,41.529068,-90.581575
8712,29.913901,-95.400999
8713,34.758934,-87.648259
8714,34.276915,-118.446618
8715,32.776206,-89.27041
8716,41.730484,-83.999248
8717,34.492329,-117.380934
8718,32.744996,-96.845326
8719,33.980658,-118.278298
8720,32.610921,-90.055562
8721,33.512281,-94.622322
8722,29.872584,-93.948128
8723,30.223414,-92.365729
8724,32.868273,-96.858772
8725,42.192212,-74.004325
8726,42.192212,-74.004325
8727,47.459778,-122.350049
8728,39.887968,-76.740118
8729,40.72509,-111.889013
8730,41.622171,-87.532595
8731,35.296455,-94.416788
8732,33.968729,-118.222399
8733,38.7382,-90.271211
8734,32.526865,-94.737244
8735,42.34464,-83.116284
8736,39.784635,-104.990705
8737,40.796762,-75.969268
8738,38.680981,-121.155403
8739,21.421897,-157.96155
8740,35.354214,-118.97021
8741,39.136906,-84.479179
8742,36.15503,-96.001983
8743,25.82232,-80.289495
8744,39.772008,-84.05458
8745,30.181066,-85.711322
8746,36.662772,-82.15032
8747,35.011971,-106.715787
8748,40.633354,-91.325868
8749,37.733301,-122.178319
8750,45.154189,-68.836674
8751,44.962956,-93.118691
8752,29.898076,-95.607158
8753,35.335151,-119.005582
8754,33.993385,-118.086968
8755,34.128802,-109.945708
8756,33.97678,-118.27374
8757,33.553117,-112.134255
8758,38.0235,-121.241319
8759,39.759268,-74.926214
8760,33.993504,-118.087437
8761,40.027219,-75.09212
8762,33.650177,-84.489693
8763,29.518514,-98.449352
8764,37.301575,-79.541684
8765,35.001034,-78.950311
8766,47.646746,-122.333837
8767,21.276005,-157.8229
8768,46.26542,-119.150639
8769,36.012676,-114.958746
8770,29.770158,-95.509007
8771,42.989788,-108.765383
8772,36.099507,-115.090005
8773,39.399452,-89.269208
8774,34.190091,-79.796945
8775,40.733846,-74.001812
8776,41.912436,-87.668964
8777,35.93078,-84.039359
8778,33.13791,-94.05741
8779,38.425833,-82.422883
8780,41.483622,-87.675967
8781,34.192028,-118.492126
8782,40.683858,-111.881136
8783,33.413098,-84.278089
8784,28.479375,-81.333604
8785,29.644324,-83.146478
8786,34.378351,-84.909491
8787,39.402106,-76.421491
8788,26.240486,-98.481057
8789,33.195696,-80.607803
8790,35.074546,-106.533462
8791,29.754408,-82.886498
8792,38.999503,-77.001153
8793,47.39613,-122.225664
8794,30.673393,-87.954585
8795,41.824756,-87.713467
8796,33.447386,-111.926969
8797,36.26904,-115.153122
8798,39.326854,-94.955291
8799,43.70355,-124.102945
8800,31.121805,-97.531763
8801,40.63775,-74.076839
8802,37.69144,-122.108761
8803,38.020279,-121.295446
8804,38.020279,-121.295446
8805,43.026965,-83.740483
8806,38.038624,-121.345756
8807,35.077091,-89.759979
8808,33.927092,-98.508404
8809,36.737961,-119.811469
8810,46.37967,-86.62044
8811,40.770327,-74.038261
8812,35.315583,-82.46112
8813,44.375313,-108.041518
8814,33.624804,-111.704459
8815,32.747842,-117.094442
8816,28.907086,-81.90486
8817,33.477638,-79.103261
8818,29.989888,-91.801854
8819,30.134207,-93.994134
8820,37.120174,-87.874832
8821,46.404296,-120.417508
8822,36.666572,-121.626316
8823,39.930264,-82.917267
8824,26.423747,-81.793297
8825,38.70112,-90.117417
8826,46.266654,-119.165807
8827,29.977067,-95.601437
8828,29.577031,-95.59814
8829,48.277895,-116.549789
8830,45.16937,-122.594976
8831,37.665995,-122.109884
8832,42.697183,-87.81504
8833,41.735852,-87.648491
8834,38.712741,-90.332807
8835,35.211323,-97.476666
8836,41.693664,-93.611763
8837,41.946606,-87.746787
8838,37.673535,-97.245851
8839,26.129071,-80.14403
8840,39.782394,-105.011143
8841,33.705248,-84.385921
8842,39.689306,-104.996595
8843,35.065173,-106.741687
8844,47.545415,-122.306122
8845,28.217811,-82.179755
8846,30.360409,-81.681258
8847,47.581178,-122.326747
8848,40.717589,-74.235999
8849,46.711475,-122.955977
8850,40.730763,-73.257218
8851,36.658699,-81.843454
8852,32.024027,-102.081413
8853,46.218689,-119.181084
8854,33.9321,-118.339354
8855,32.699963,-96.761252
8856,42.092292,-72.575459
8857,42.389396,-71.036501
8858,32.46361,-100.423162
8859,36.058251,-115.171126
8860,34.006993,-118.337652
8861,39.0865,-75.478566
8862,34.424666,-117.093832
8863,33.898359,-118.2095
8864,30.125327,-94.131848
8865,40.712689,-74.080866
8866,32.638735,-96.892472
8867,35.980783,-79.782085
8868,46.881154,-102.766543
8869,34.122501,-117.320138
8870,37.323549,-87.495662
8871,38.644704,-121.439362
8872,42.571024,-83.015477
8873,32.9183,-96.680019
8874,32.813021,-79.942209
8875,33.822324,-84.231071
8876,40.580849,-122.399725
8877,41.43754,-97.339405
8878,31.665817,-98.140403
8879,25.845981,-80.247832
8880,33.848315,-78.697259
8881,47.532349,-122.595115
8882,35.006017,-78.966484
8883,29.435687,-98.520305
8884,38.638284,-121.42917
8885,35.292616,-80.75572
8886,36.777208,-95.641981
8887,33.921554,-84.084437
8888,35.371869,-118.963245
8889,39.345253,-76.678025
8890,28.667755,-81.394052
8891,47.648763,-122.308282
8892,40.425989,-104.68896
8893,32.658334,-96.825188
8894,40.677748,-89.559913
8895,39.479393,-118.296879
8896,30.459701,-89.063647
8897,32.781315,-97.365812
8898,45.478428,-122.563093
8899,37.402356,-81.121461
8900,32.525503,-93.69923
8901,45.46255,-122.629847
8902,36.025597,-115.029575
8903,39.412292,-123.353313
8904,36.732892,-119.783739
8905,33.884159,-84.288923
8906,42.173886,-122.66775
8907,36.675996,-93.875882
8908,34.060844,-117.287598
8909,33.247309,-87.542986
8910,35.534324,-97.589177
8911,41.189023,-95.969732
8912,32.428856,-104.250136
8913,30.437192,-88.525566
8914,35.99043,-106.066919
8915,36.164524,-115.063242
8916,33.364072,-111.860789
8917,35.980871,-83.890969
8918,39.183757,-76.640197
8919,40.827477,-79.901269
8920,34.207056,-84.140186
8921,47.713123,-116.781839
8922,39.656693,-104.795053
8923,36.875435,-76.287194
8924,37.385009,-122.017656
8925,26.149099,-80.206939
8926,30.253326,-81.753814
8927,41.240519,-111.950332
8928,36.855823,-76.276484
8929,44.08085,-103.260472
8930,38.344849,-97.647756
8931,37.430655,-122.430863
8932,35.769411,-81.331233
8933,34.778495,-82.429631
8934,39.839225,-75.396139
8935,33.454259,-81.585085
8936,37.180636,-95.756197
8937,37.110759,-96.655755
8938,40.753517,-96.646877
8939,40.878308,-74.152833
8940,35.006744,-79.165782
8941,38.847488,-76.94931
8942,39.804945,-86.112141
8943,31.852582,-110.987489
8944,37.448917,-120.849039
8945,36.91815,-76.261839
8946,38.677035,-121.755415
8947,37.356923,-83.321304
8948,36.144228,-115.171512
8949,36.575846,-82.243813
8950,30.012199,-90.050756
8951,33.625845,-117.934065
8952,30.44752,-84.325827
8953,34.991702,-90.004678
8954,38.581149,-94.02878
8955,28.00734,-82.46835
8956,38.920816,-83.987227
8957,39.747243,-84.16879
8958,33.777935,-118.189
8959,36.102713,-80.249813
8960,39.083002,-94.516422
8961,39.134177,-77.701047
8962,34.044199,-118.243885
8963,41.763112,-87.654424
8964,36.56172,-90.50622
8965,41.702783,-73.92554
8966,34.848758,-118.896296
8967,38.699272,-121.271609
8968,31.743571,-82.731588
8969,35.097261,-106.646937
8970,40.391174,-104.718858
8971,28.536511,-81.434714
8972,32.259221,-110.911311
8973,36.688912,-121.611598
8974,36.771344,-119.794491
8975,30.301405,-95.19719
8976,32.487722,-89.481944
8977,40.656243,-73.934402
8978,39.503266,-76.289983
8979,35.748899,-77.626221
8980,28.446524,-82.429346
8981,43.112633,-89.318398
8982,34.771073,-92.311714
8983,29.398307,-98.641499
8984,37.309601,-80.736927
8985,39.409178,-121.51887
8986,34.212233,-118.384506
8987,44.460064,-89.529353
8988,37.484075,-85.3451
8989,27.929377,-82.717196
8990,40.783246,-73.944723
8991,39.12403,-94.75078
8992,30.003881,-90.216601
8993,37.981507,-122.030083
8994,42.839247,-70.818151
8995,28.26249,-82.685737
8996,33.891364,-98.553953
8997,28.957459,-82.464
8998,37.166377,-93.395389
8999,34.142801,-118.359824
9000,31.123305,-85.205799
9001,30.446746,-84.288493
9002,47.217184,-122.539347
9003,32.7559,-111.55484
9004,32.854749,-115.569962
9005,41.880668,-87.76044
9006,37.6501,-80.881733
9007,39.914313,-82.954504
9008,37.243518,-83.177062
9009,33.505593,-86.829127
9010,34.073781,-117.613987
9011,33.589665,-86.699511
9012,44.96367,-122.99135
9013,36.67238,-121.628173
9014,44.077878,-116.923381
9015,43.046848,-85.090076
9016,28.519194,-82.458899
9017,39.635492,-107.096616
9018,35.648877,-105.248369
9019,25.990329,-80.15699
9020,33.53759,-101.858158
9021,41.911359,-87.634368
9022,39.357742,-76.586841
9023,30.870928,-96.604192
9024,29.175948,-81.02543
9025,39.117958,-121.571451
9026,29.665693,-95.314817
9027,32.369465,-90.116313
9028,43.046848,-85.090076
9029,37.71739,-121.913831
9030,31.791909,-94.163337
9031,35.199931,-106.752827
9032,43.100657,-89.34801
9033,41.817634,-86.247331
9034,30.416589,-81.803116
9035,46.02023,-89.497889
9036,43.043361,-87.910804
9037,44.98996,-122.98307
9038,42.397908,-83.239423
9039,34.03648,-118.184814
9040,47.680697,-117.400689
9041,36.092003,-115.077773
9042,32.401906,-89.957324
9043,34.14546,-78.88209
9044,45.782649,-118.497772
9045,39.503999,-121.569895
9046,33.764133,-118.16999
9047,39.094775,-84.688864
9048,37.308807,-120.497238
9049,41.741328,-87.650201
9050,31.568841,-91.37277
9051,32.376612,-88.686346
9052,33.991311,-118.195944
9053,34.713088,-80.845941
9054,36.153531,-90.836947
9055,33.460252,-112.35883
9056,36.408017,-80.611449
9057,31.81698,-94.837663
9058,33.689977,-85.836007
9059,40.14451,-89.360879
9060,32.658926,-96.882477
9061,33.711152,-117.194543
9062,39.362599,-84.219559
9063,35.071876,-106.547203
9064,40.759562,-111.888692
9065,40.445861,-79.891313
9066,33.519826,-101.844417
9067,41.796106,-87.772541
9068,29.450132,-98.626846
9069,36.684694,-119.880536
9070,36.1329,-95.851224
9071,33.499013,-116.119214
9072,32.890654,-97.119256
9073,32.207273,-110.967378
9074,39.799552,-86.298835
9075,42.520911,-93.266752
9076,38.791983,-90.492465
9077,34.088996,-88.620975
9078,29.769297,-95.603539
9079,38.507236,-90.441852
9080,30.470005,-90.497917
9081,45.769984,-108.51247
9082,27.450521,-82.522061
9083,34.947101,-88.506294
9084,41.582851,-87.637318
9085,37.407477,-121.961116
9086,31.497946,-110.248086
9087,34.426158,-77.62379
9088,40.911307,-111.874572
9089,33.63812,-112.166333
9090,41.767394,-72.610762
9091,34.09794,-118.30502
9092,46.583241,-120.47227
9093,38.853191,-84.625553
9094,40.761039,-73.918576
9095,43.816166,-70.423268
9096,34.084588,-84.481249
9097,33.588091,-112.118204
9098,39.405422,-76.760804
9099,33.642187,-84.487826
9100,30.444873,-87.30438
9101,37.682196,-97.378841
9102,36.852003,-119.693044
9103,34.088289,-118.383033
9104,38.104916,-122.233189
9105,29.949442,-81.579011
9106,36.122624,-115.219046
9107,35.069639,-80.959447
9108,33.207237,-117.391975
9109,41.802785,-87.68673
9110,34.043846,-118.450697
9111,42.260638,-88.143205
9112,26.687017,-80.112857
9113,38.886697,-76.939947
9114,29.626509,-95.013882
9115,38.866546,-76.916808
9116,42.339334,-71.080319
9117,32.769329,-96.797535
9118,42.880528,-72.557761
9119,34.249513,-118.273134
9120,34.717839,-86.588368
9121,34.996595,-85.718764
9122,47.617819,-122.282245
9123,26.33438,-80.13172
9124,33.950489,-84.110573
9125,35.20817,-82.23845
9126,42.114556,-75.959498
9127,33.566388,-83.929247
9128,32.503968,-84.93908
9129,41.753327,-87.572715
9130,35.49512,-81.245072
9131,40.762672,-111.893951
9132,33.950396,-117.67838
9133,35.10446,-77.038503
9134,38.184727,-85.848247
9135,35.290308,-99.638548
9136,39.362215,-74.440868
9137,32.242008,-97.751337
9138,29.908237,-93.915184
9139,47.683503,-117.278726
9140,35.405159,-119.025605
9141,35.083879,-106.704815
9142,36.055218,-79.863581
9143,48.387095,-118.110446
9144,31.48771,-100.461127
9145,35.660969,-80.459419
9146,41.388136,-81.80672
9147,36.188106,-95.99187
9148,34.105703,-118.367491
9149,33.465975,-112.186452
9150,35.491469,-97.596404
9151,47.210922,-122.568988
9152,41.831718,-71.442642
9153,34.16721,-118.537688
9154,39.521881,-76.179464
9155,30.568164,-97.651106
9156,37.742587,-122.413964
9157,30.359524,-81.701436
9158,36.150743,-86.804556
9159,36.448672,-121.849502
9160,41.239445,-95.930741
9161,33.846999,-117.92985
9162,36.698873,-121.622634
9163,37.594985,-122.509778
9164,39.741973,-104.859927
9165,38.420259,-75.564146
9166,39.39464,-76.556933
9167,38.902514,-77.013722
9168,33.448101,-112.0738
9169,29.67329,-95.546541
9170,34.333184,-84.194658
9171,41.700875,-73.921215
9172,35.079116,-106.497065
9173,35.769136,-115.329296
9174,26.242276,-80.165926
9175,34.589314,-98.442981
9176,40.648619,-82.580178
9177,45.761073,-122.642026
9178,30.18913,-82.626191
9179,33.480494,-112.170084
9180,39.134728,-121.670654
9181,34.130413,-117.226374
9182,35.812044,-81.847522
9183,45.480743,-122.692814
9184,38.182412,-85.696297
9185,30.778964,-85.547179
9186,43.349481,-70.974028
9187,42.427352,-82.992139
9188,39.820958,-100.521966
9189,39.752877,-94.796111
9190,36.19209,-115.130735
9191,33.386689,-111.960769
9192,30.019131,-91.891107
9193,34.388771,-85.405069
9194,27.420189,-81.375231
9195,42.168241,-87.931871
9196,32.476287,-94.730995
9197,61.573665,-149.359872
9198,38.570344,-121.493037
9199,32.916204,-85.952678
9200,36.813127,-119.765451
9201,40.151425,-75.322147
9202,29.914361,-95.429567
9203,36.039783,-83.91089
9204,46.19601,-114.100213
9205,35.627059,-95.95454
9206,33.94866,-118.2697
9207,39.746108,-86.130557
9208,38.240647,-104.632225
9209,34.74844,-92.314287
9210,26.679041,-81.430661
9211,38.119161,-91.188038
9212,27.89513,-82.282338
9213,42.537578,-83.15302
9214,25.671286,-80.369818
9215,34.916831,-82.105974
9216,33.523918,-112.151495
9217,29.622438,-82.380827
9218,48.55692,-113.01342
9219,30.27298,-92.015407
9220,38.65295,-121.292376
9221,38.710659,-121.345264
9222,38.837449,-90.696332
9223,29.518205,-98.410777
9224,28.244945,-80.738289
9225,25.567826,-80.519908
9226,25.844013,-80.268143
9227,41.106571,-73.419685
9228,32.715867,-117.156523
9229,32.769105,-96.788866
9230,40.13228,-87.644779
9231,38.202603,-85.233115
9232,42.246808,-83.15807
9233,33.407979,-111.618005
9234,35.11125,-81.22646
9235,39.132552,-84.483697
9236,36.719623,-119.797552
9237,32.223357,-110.872656
9238,37.333545,-121.878561
9239,48.554154,-113.009801
9240,32.579234,-116.918861
9241,32.410909,-94.888522
9242,37.682794,-122.12142
9243,41.593551,-87.436301
9244,29.888906,-95.412448
9245,28.556911,-81.162232
9246,29.962114,-90.123198
9247,30.190681,-97.30445
9248,47.915372,-122.306672
9249,35.332438,-97.475217
9250,42.933805,-76.578765
9251,39.383801,-84.552627
9252,39.268889,-76.651699
9253,36.1474,-115.411551
9254,34.146862,-84.916178
9255,34.009343,-117.884607
9256,46.711549,-122.971762
9257,33.465764,-112.041157
9258,44.936194,-91.886276
9259,38.691783,-90.244352
9260,36.06479,-86.64511
9261,47.674219,-117.208765
9262,30.609692,-81.49172
9263,41.707432,-87.606517
9264,30.609692,-81.49172
9265,29.698316,-95.418954
9266,33.627322,-81.926925
9267,33.732769,-117.81618
9268,37.939005,-121.265539
9269,44.853006,-93.431076
9270,32.519559,-92.630854
9271,29.785578,-95.951735
9272,44.853006,-93.431076
9273,42.284937,-85.58295
9274,33.610754,-112.185842
9275,38.373207,-75.595005
9276,30.091367,-83.575625
9277,25.843001,-80.22462
9278,37.682382,-122.088348
9279,26.48128,-80.120009
9280,40.041052,-75.07631
9281,19.667714,-155.981278
9282,39.809207,-105.061672
9283,41.974563,-87.76692
9284,47.099306,-122.434901
9285,34.958495,-78.896848
9286,35.130761,-114.626031
9287,33.664104,-79.829053
9288,39.757861,-111.841787
9289,33.156069,-117.23983
9290,32.799149,-115.554931
9291,34.416477,-118.455849
9292,39.177607,-77.154809
9293,43.113871,-87.984793
9294,30.849098,-93.294479
9295,37.96087,-82.01076
9296,34.25038,-77.890394
9297,40.851905,-74.128826
9298,42.460587,-96.370326
9299,41.919116,-88.777194
9300,34.728975,-80.052612
9301,33.6803,-116.17389
9302,40.463937,-79.855879
9303,33.079007,-117.073143
9304,39.85104,-105.006719
9305,38.134187,-121.310945
9306,35.454612,-97.441531
